timestamp,callType,url,bytes,duration,cost,status
2025-10-18T17:22:37.276Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2c52nMcqchSyBsER-...",353,179,0.007,302
2025-10-18T17:23:07.356Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dXDa-bEi3ur6ENEp...",1555,76,0.007,400
2025-10-18T17:23:37.421Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2cqJqmbY4ZvoOCsTF...",406,62,0.007,302
2025-10-18T17:24:07.484Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2cmjy0U1gf55UnCrL...",353,61,0.007,302
2025-10-18T17:24:37.543Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2fSMe5jYl7xY3SDQC...",353,56,0.007,302
2025-10-18T17:25:07.624Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2cWZPOqJcRpZF8Mqo...",1555,79,0.007,400
2025-10-18T17:25:37.704Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2d-dQL-onQstWz-j0...",1555,78,0.007,400
2025-10-18T17:26:07.786Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dc0497v0hTCQn7yJ...",1555,78,0.007,400
2025-10-18T17:26:37.861Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dJuvWi13z63GF6u-...",353,70,0.007,302
2025-10-18T17:27:07.950Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2fD8nW5sx9GEG6Vu2...",352,87,0.007,302
2025-10-18T17:27:38.018Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2fFrp0EA5uOQLOq8o...",353,66,0.007,302
2025-10-18T17:28:08.119Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2cxHi2mtyd6O4-qwS...",353,98,0.007,302
2025-10-18T17:28:38.187Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2flXj89rmlPfFx3cl...",1555,67,0.007,400
2025-10-18T17:29:08.260Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2fmOA0u9LJ9oUq5EU...",353,70,0.007,302
2025-10-18T17:29:38.319Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dU4Jh-FKvjCE-Bwl...",1555,56,0.007,400
2025-10-18T17:30:08.371Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dGy1FOQ6WDCvPyHT...",1555,48,0.007,400
2025-10-18T17:30:38.437Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2e5eavuMBG5TOj0aY...",353,62,0.007,302
2025-10-18T17:31:08.503Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2ccrBZqKfhFct1KZn...",353,64,0.007,302
2025-10-18T17:31:38.564Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2ffP6lt6ie98lubGs...",353,59,0.007,302
2025-10-18T17:32:08.680Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2d8XywIFYraFFHC-o...",353,112,0.007,302
2025-10-18T17:32:38.755Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dO8ZQA1I4QQEr-6u...",1555,73,0.007,400
2025-10-18T17:33:08.878Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2fXBy6MLgbHzeMDb_...",1555,119,0.007,400
2025-10-18T17:33:38.939Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2cje96Htf8RO2Fv20...",353,59,0.007,302
2025-10-18T17:34:09.001Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2cCXsRAty5ycEo9uu...",353,60,0.007,302
2025-10-18T17:34:39.098Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dOt-ZoKP0m1wcx7F...",414,93,0.007,302
2025-10-18T17:35:09.160Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dGVi8FppJC6DQaBM...",1555,59,0.007,400
2025-10-18T17:35:39.224Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2eyoMPYbVHDwPiqvK...",1555,62,0.007,400
2025-10-18T17:36:09.281Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2daoS9t52rAqwVM_y...",1555,56,0.007,400
2025-10-18T17:36:39.381Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2f7IILTfeNWuRQj-o...",1555,97,0.007,400
2025-10-18T17:37:09.500Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2e3_9-pCIBKAp9_sM...",1555,113,0.007,400
2025-10-18T17:37:39.581Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2cDkhLCVjlidLK7qy...",1555,79,0.007,400
2025-10-18T17:38:09.652Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2ecJIAg7seP5ynI4k...",353,67,0.007,302
2025-10-18T17:38:39.742Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dvk4MqquGGfXwZ-e...",1555,88,0.007,400
2025-10-18T17:39:09.826Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2fYI3BzkfoDcSsk55...",1555,81,0.007,400
2025-10-18T17:39:39.905Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2fCxPUensW3TNd6OQ...",353,74,0.007,302
2025-10-18T17:40:09.965Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2cYPNmPxd-nEKW00_...",1555,58,0.007,400
2025-10-18T17:40:40.027Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2daUTVLfy69O2p-dq...",407,57,0.007,302
2025-10-18T17:41:10.096Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2cPtvvxCkVGxzmrTe...",1555,66,0.007,400
2025-10-18T17:41:40.229Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2d2_NQK1Gd_vc2xxy...",1555,131,0.007,400
2025-10-18T17:42:10.366Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2fvSu2GKKBedYh800...",1555,134,0.007,400
2025-10-18T17:42:40.457Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2fC6MbTCbIaIIr2dE...",353,86,0.007,302
2025-10-18T17:43:10.528Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dMO1tZIptniSGlMX...",353,70,0.007,302
2025-10-18T17:43:40.627Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2ffo3APuAKTjrO4ms...",1555,92,0.007,400
2025-10-18T17:44:10.748Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2c0fVWWU7DSoE59en...",1555,117,0.007,400
2025-10-18T17:44:40.853Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2crccFAKLy1fAd4DZ...",353,103,0.007,302
2025-10-18T17:45:10.927Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dPF9mrPnDPQdff35...",1555,72,0.007,400
2025-10-18T17:45:40.993Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2eeMCZJL9h-SzBS4s...",414,63,0.007,302
2025-10-18T17:46:11.082Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2d2Es-sqhx-I0rGtT...",353,87,0.007,302
2025-10-18T17:46:41.173Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2esa6swIMsDqdlziB...",1555,89,0.007,400
2025-10-18T17:47:11.282Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dqZefW6cTrM4MCHy...",1555,105,0.007,400
2025-10-18T17:47:41.330Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dZJppgqge7e5PGQA...",353,77,0.007,302
2025-10-18T17:48:11.402Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2eoOWSmwxSzzTexUE...",353,76,0.007,302
2025-10-18T17:48:41.473Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2fr9RhxicIR6AQ41Q...",1555,69,0.007,400
2025-10-18T17:49:11.575Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2fX6IN-sHL5sStHMF...",407,98,0.007,302
2025-10-18T17:49:41.649Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2duqA418CChiDb7lE...",353,70,0.007,302
2025-10-18T17:50:11.718Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dkax1csoWMJf-tsO...",1555,67,0.007,400
2025-10-18T17:50:41.832Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2eK88rO52EGMu4SV4...",1555,111,0.007,400
2025-10-18T17:51:11.913Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2eqUjFa8x4xis3Slh...",353,76,0.007,302
2025-10-18T17:51:41.991Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dBVtFyERbhKHT5ND...",353,75,0.007,302
2025-10-18T17:52:12.119Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2d3IntGPn7Voluhqd...",1555,124,0.007,400
2025-10-18T17:52:42.188Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2d_UTxg0U5H00FUIY...",1555,67,0.007,400
2025-10-18T17:53:12.291Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2djx41FWo2sWjVCew...",1555,98,0.007,400
2025-10-18T17:53:42.377Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dNTVvAkzcoUePTd2...",353,83,0.007,302
2025-10-18T17:54:12.481Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2daZvPxPeN5QkVscX...",1555,99,0.007,400
2025-10-18T17:54:42.560Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2cgRNk3PIxVZsZbE5...",1555,74,0.007,400
2025-10-18T17:55:12.638Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dbAb5n2acvi68UxY...",1555,75,0.007,400
2025-10-18T17:55:42.715Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2fYm2J6YNFOMisu4A...",353,71,0.007,302
2025-10-18T17:56:12.826Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2c1FPQmerWpzHzjYf...",353,108,0.007,302
2025-10-18T17:56:42.899Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2fE5VF1s3jy0sBO-d...",353,71,0.007,302
2025-10-18T17:57:12.999Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2fX9YJ1B_oM80vdwQ...",353,97,0.007,302
2025-10-18T17:57:43.070Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2d7Gqu0qKhq1R1Xmo...",353,65,0.007,302
2025-10-18T17:58:13.141Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2e0ldrbexytegoqSr...",1555,66,0.007,400
2025-10-18T17:58:43.213Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2cyLCMTv7Znk1sHYQ...",1555,70,0.007,400
2025-10-18T17:59:13.309Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dqjjaRczOxPATx-T...",353,92,0.007,302
2025-10-18T17:59:43.387Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2e4gj-eNGjaoyu_bN...",1555,75,0.007,400
2025-10-18T18:00:13.455Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2ehrcS6Iy9XnOfHpa...",352,65,0.007,302
2025-10-18T18:00:43.531Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2d4ibQJNXe6OGymuk...",353,74,0.007,302
2025-10-18T18:01:13.613Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2cJwlvG41jgMoA78x...",353,79,0.007,302
2025-10-18T18:01:43.676Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dWPLvfMwV_jZWnm7...",1555,61,0.007,400
2025-10-18T18:02:13.796Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dUdBhO39QRSSC1_N...",352,115,0.007,302
2025-10-18T18:02:43.880Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2cMo5djT6xljhfnig...",1555,81,0.007,400
2025-10-18T18:03:13.953Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dKBTHZBadrZBNJVg...",353,69,0.007,302
2025-10-18T18:03:44.049Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2cf_wAC_Oi2VOFPAr...",1555,93,0.007,400
2025-10-18T18:04:14.174Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2cTekfr63duPOfjK2...",413,119,0.007,302
2025-10-18T18:04:44.255Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2f9s8scpdkDQra_8W...",353,77,0.007,302
2025-10-18T18:05:14.329Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dmPohXxZ5spRozns...",1555,68,0.007,400
2025-10-18T18:05:44.405Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dTLpHrexEL6hnc4i...",353,73,0.007,302
2025-10-18T18:06:14.521Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dgy2txODn_0hz2Qm...",353,112,0.007,302
2025-10-18T18:06:44.607Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2fgg5jm91SsATrxCz...",353,82,0.007,302
2025-10-18T18:07:14.724Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dQDhdQiTEEgus-4C...",353,113,0.007,302
2025-10-18T18:07:44.813Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2c_GzgaDQRf5oCFJK...",1555,88,0.007,400
2025-10-18T18:08:14.884Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dQM0KXtmSL3b-0BG...",1555,68,0.007,400
2025-10-18T18:08:44.958Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2cX58GBz_5JOXLMCt...",353,71,0.007,302
2025-10-18T18:09:15.032Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2d0I8FN9OBmwif_EN...",353,72,0.007,302
2025-10-18T18:09:45.109Z,photos,"https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2dx6nXlNtDyHKS7FQ...",1555,73,0.007,400
